District,City,year,pm25,pm10,so2,o3,no2,co
경상남도,거창,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,거창,2019,19.0,40.18,0.0,0.03,0.01,0.44
경상남도,거창,2020,18.92,29.92,0.0,0.03,0.01,0.39
경상남도,거창,2021,17.25,31.0,0.0,0.03,0.01,0.32
경상남도,거창,2022,14.78,26.56,0.0,0.03,0.01,0.38
경상남도,고성,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,고성,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,고성,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,고성,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,고성,2019,15.33,38.75,0.0,0.04,0.01,0.42
경상남도,고성,2020,12.92,26.08,0.0,0.04,0.01,0.4
경상남도,고성,2021,15.5,31.33,0.0,0.03,0.01,0.38
경상남도,고성,2022,13.54,26.0,0.0,0.04,0.01,0.41
경상남도,김해,2015,19.0,41.83,0.0,0.03,0.02,0.42
경상남도,김해,2016,22.42,38.17,0.0,0.03,0.02,0.42
경상남도,김해,2017,19.75,36.17,0.0,0.03,0.02,0.39
경상남도,김해,2018,20.08,39.0,0.0,0.03,0.02,0.4
경상남도,김해,2019,20.58,39.17,0.0,0.03,0.02,0.36
경상남도,김해,2020,16.83,30.08,0.0,0.03,0.02,0.38
경상남도,김해,2021,15.67,33.5,0.0,0.03,0.02,0.39
경상남도,김해,2022,15.36,27.36,0.0,0.03,0.02,0.41
경상남도,남해,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,남해,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,남해,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,남해,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,남해,2019,18.83,36.42,0.0,0.04,0.01,0.43
경상남도,남해,2020,14.83,27.2,0.0,0.04,0.01,0.46
경상남도,남해,2021,14.42,30.33,0.0,0.04,0.01,0.4
경상남도,남해,2022,12.91,21.64,0.0,0.04,0.01,0.46
경상남도,밀양,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,밀양,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,밀양,2017,22.19,46.5,0.0,0.02,0.02,0.5
경상남도,밀양,2018,20.25,38.92,0.0,0.03,0.02,0.25
경상남도,밀양,2019,17.67,37.58,0.0,0.03,0.02,0.28
경상남도,밀양,2020,18.08,33.5,0.0,0.03,0.01,0.28
경상남도,밀양,2021,15.58,32.5,0.0,0.03,0.01,0.31
경상남도,밀양,2022,14.73,27.0,0.0,0.04,0.01,0.31
경상남도,사천,2015,20.25,38.17,0.01,0.03,0.02,0.51
경상남도,사천,2016,19.83,39.08,0.0,0.03,0.01,0.37
경상남도,사천,2017,17.75,36.33,0.0,0.03,0.02,0.45
경상남도,사천,2018,16.25,34.5,0.0,0.03,0.01,0.46
경상남도,사천,2019,16.83,32.67,0.0,0.03,0.01,0.42
경상남도,사천,2020,14.25,28.25,0.0,0.03,0.01,0.4
경상남도,사천,2021,13.92,28.83,0.0,0.04,0.01,0.39
경상남도,사천,2022,13.73,25.18,0.0,0.04,0.01,0.43
경상남도,산청,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,산청,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,산청,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,산청,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,산청,2019,17.0,26.0,0.0,0.02,0.01,0.45
경상남도,산청,2020,15.17,23.92,0.0,0.04,0.01,0.35
경상남도,산청,2021,14.67,26.92,0.0,0.04,0.01,0.32
경상남도,산청,2022,16.0,24.64,0.0,0.04,0.01,0.34
경상남도,양산,2015,27.33,47.92,0.0,0.03,0.02,0.42
경상남도,양산,2016,26.33,46.17,0.0,0.02,0.02,0.4
경상남도,양산,2017,25.42,45.25,0.0,0.03,0.02,0.45
경상남도,양산,2018,22.0,44.75,0.0,0.03,0.02,0.51
경상남도,양산,2019,20.42,40.83,0.0,0.03,0.02,0.47
경상남도,양산,2020,18.08,33.5,0.0,0.03,0.02,0.44
경상남도,양산,2021,17.42,31.67,0.0,0.03,0.02,0.46
경상남도,양산,2022,15.46,25.82,0.0,0.03,0.02,0.43
경상남도,의령,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,의령,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,의령,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,의령,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,의령,2019,18.5,27.5,0.0,0.02,0.01,0.45
경상남도,의령,2020,15.08,24.33,0.0,0.04,0.01,0.35
경상남도,의령,2021,13.83,26.92,0.0,0.03,0.01,0.32
경상남도,의령,2022,15.82,23.18,0.0,0.04,0.01,0.34
경상남도,진주,2015,27.25,50.58,0.0,0.03,0.02,0.53
경상남도,진주,2016,25.92,47.92,0.0,0.03,0.02,0.52
경상남도,진주,2017,21.92,43.92,0.0,0.03,0.02,0.52
경상남도,진주,2018,18.33,40.92,0.0,0.03,0.01,0.48
경상남도,진주,2019,17.33,38.67,0.0,0.03,0.01,0.5
경상남도,진주,2020,15.0,30.58,0.0,0.03,0.01,0.44
경상남도,진주,2021,15.33,28.33,0.0,0.03,0.01,0.51
경상남도,진주,2022,15.54,28.36,0.0,0.03,0.01,0.47
경상남도,창녕,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,창녕,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,창녕,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,창녕,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,창녕,2019,21.0,33.5,0.0,0.02,0.02,0.45
경상남도,창녕,2020,18.67,29.17,0.0,0.03,0.01,0.37
경상남도,창녕,2021,17.75,30.42,0.0,0.03,0.01,0.34
경상남도,창녕,2022,16.09,26.64,0.0,0.04,0.01,0.36
경상남도,창원,2015,26.17,45.67,0.0,0.03,0.02,0.47
경상남도,창원,2016,25.58,46.17,0.0,0.03,0.02,0.48
경상남도,창원,2017,24.5,45.08,0.0,0.03,0.02,0.47
경상남도,창원,2018,21.0,44.33,0.0,0.03,0.02,0.45
경상남도,창원,2019,19.17,40.17,0.0,0.03,0.02,0.46
경상남도,창원,2020,16.08,28.58,0.0,0.03,0.02,0.42
경상남도,창원,2021,14.58,28.0,0.0,0.03,0.02,0.42
경상남도,창원,2022,13.73,24.27,0.0,0.04,0.02,0.42
경상남도,통영,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,통영,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,통영,2017,22.19,42.0,0.0,0.01,0.02,0.45
경상남도,통영,2018,20.5,41.42,0.0,0.03,0.02,0.32
경상남도,통영,2019,18.08,40.0,0.0,0.04,0.02,0.34
경상남도,통영,2020,12.67,27.42,0.0,0.04,0.02,0.3
경상남도,통영,2021,13.33,29.5,0.0,0.04,0.01,0.32
경상남도,통영,2022,13.46,26.0,0.0,0.04,0.01,0.43
경상남도,하동,2015,29.58,48.08,0.0,0.03,0.01,0.38
경상남도,하동,2016,23.58,44.83,0.0,0.03,0.01,0.38
경상남도,하동,2017,23.5,45.33,0.0,0.03,0.01,0.42
경상남도,하동,2018,15.92,32.75,0.0,0.03,0.01,0.36
경상남도,하동,2019,16.0,36.67,0.0,0.04,0.01,0.38
경상남도,하동,2020,13.5,27.92,0.0,0.04,0.01,0.38
경상남도,하동,2021,14.9,30.58,0.0,0.04,0.01,0.38
경상남도,하동,2022,15.18,25.09,0.0,0.04,0.01,0.36
경상남도,함안,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,함안,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,함안,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,함안,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,함안,2019,17.91,39.0,0.0,0.03,0.01,0.52
경상남도,함안,2020,17.33,28.83,0.0,0.03,0.01,0.42
경상남도,함안,2021,17.92,30.92,0.0,0.03,0.01,0.41
경상남도,함안,2022,16.09,25.54,0.0,0.03,0.01,0.54
경상남도,함양,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,함양,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,함양,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,함양,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,함양,2019,17.0,35.75,0.0,0.04,0.01,0.4
경상남도,함양,2020,16.42,27.75,0.0,0.04,0.01,0.4
경상남도,함양,2021,15.92,28.08,0.0,0.04,0.01,0.32
경상남도,함양,2022,13.36,24.09,0.0,0.04,0.01,0.36
경상남도,합천,2015,24.95,45.06,0.0,0.03,0.02,0.45
경상남도,합천,2016,23.98,43.62,0.0,0.03,0.02,0.43
경상남도,합천,2017,22.19,42.36,0.0,0.03,0.02,0.46
경상남도,합천,2018,19.39,39.42,0.0,0.03,0.02,0.41
경상남도,합천,2019,16.0,26.5,0.0,0.02,0.01,0.4
경상남도,합천,2020,14.42,25.0,0.0,0.03,0.01,0.34
경상남도,합천,2021,14.64,28.3,0.0,0.04,0.01,0.33
경상남도,합천,2022,16.45,25.27,0.0,0.03,0.01,0.34
경상북도,경산,2015,28.43,49.36,0.0,0.03,0.02,0.47
경상북도,경산,2016,23.85,43.5,0.0,0.02,0.02,0.49
경상북도,경산,2017,24.62,43.33,0.0,0.03,0.01,0.51
경상북도,경산,2018,25.25,42.58,0.0,0.03,0.01,0.51
경상북도,경산,2019,24.0,42.67,0.0,0.03,0.01,0.45
경상북도,경산,2020,21.5,35.08,0.0,0.03,0.01,0.42
경상북도,경산,2021,19.0,35.17,0.0,0.03,0.01,0.46
경상북도,경산,2022,17.36,31.0,0.0,0.03,0.01,0.38
경상북도,경주,2015,28.43,40.82,0.0,0.03,0.02,0.41
경상북도,경주,2016,23.85,27.67,0.0,0.03,0.02,0.39
경상북도,경주,2017,23.89,34.83,0.0,0.03,0.02,0.4
경상북도,경주,2018,20.83,38.67,0.0,0.03,0.02,0.38
경상북도,경주,2019,20.08,36.42,0.0,0.03,0.02,0.34
경상북도,경주,2020,17.33,28.42,0.0,0.03,0.01,0.31
경상북도,경주,2021,16.67,30.33,0.0,0.03,0.01,0.32
경상북도,경주,2022,15.73,26.73,0.0,0.03,0.01,0.29
경상북도,고령,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,고령,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,고령,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,고령,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,고령,2019,15.67,28.67,0.0,0.02,0.01,0.4
경상북도,고령,2020,17.25,29.67,0.0,0.03,0.01,0.38
경상북도,고령,2021,17.25,33.75,0.0,0.03,0.01,0.51
경상북도,고령,2022,14.82,28.54,0.0,0.03,0.01,0.49
경상북도,구미,2015,28.43,46.92,0.01,0.03,0.02,0.68
경상북도,구미,2016,21.12,40.5,0.0,0.03,0.02,0.59
경상북도,구미,2017,23.0,41.58,0.0,0.03,0.02,0.57
경상북도,구미,2018,25.42,48.83,0.0,0.03,0.02,0.49
경상북도,구미,2019,20.0,48.33,0.0,0.03,0.02,0.42
경상북도,구미,2020,18.75,35.83,0.0,0.03,0.02,0.42
경상북도,구미,2021,18.17,38.92,0.0,0.03,0.01,0.42
경상북도,구미,2022,17.73,31.0,0.0,0.03,0.01,0.31
경상북도,군위,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,군위,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,군위,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,군위,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,군위,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,군위,2020,15.58,26.0,0.0,0.03,0.01,0.42
경상북도,군위,2021,14.75,29.92,0.0,0.03,0.01,0.41
경상북도,군위,2022,14.12,25.91,0.0,0.03,0.0,0.24
경상북도,김천,2015,28.43,49.36,0.0,0.03,0.02,0.45
경상북도,김천,2016,30.0,43.58,0.0,0.03,0.01,0.55
경상북도,김천,2017,24.75,40.83,0.0,0.03,0.01,0.51
경상북도,김천,2018,24.75,53.08,0.0,0.03,0.01,0.49
경상북도,김천,2019,23.42,43.83,0.0,0.04,0.01,0.4
경상북도,김천,2020,19.33,33.17,0.0,0.03,0.01,0.45
경상북도,김천,2021,16.83,34.5,0.0,0.03,0.01,0.33
경상북도,김천,2022,15.73,30.54,0.0,0.04,0.01,0.3
경상북도,문경,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,문경,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,문경,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,문경,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,문경,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,문경,2020,16.82,28.64,0.0,0.03,0.01,0.31
경상북도,문경,2021,18.33,32.0,0.0,0.03,0.01,0.34
경상북도,문경,2022,15.27,28.18,0.0,0.03,0.01,0.3
경상북도,봉화,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,봉화,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,봉화,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,봉화,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,봉화,2019,12.62,19.75,0.01,0.03,0.01,0.31
경상북도,봉화,2020,13.17,21.42,0.01,0.03,0.01,0.38
경상북도,봉화,2021,11.17,28.42,0.0,0.03,0.01,0.39
경상북도,봉화,2022,12.82,23.46,0.0,0.03,0.01,0.38
경상북도,상주,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,상주,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,상주,2017,23.89,53.0,0.0,0.02,0.02,0.5
경상북도,상주,2018,21.17,35.5,0.0,0.03,0.01,0.45
경상북도,상주,2019,23.91,40.0,0.0,0.03,0.01,0.41
경상북도,상주,2020,21.08,33.67,0.0,0.04,0.01,0.38
경상북도,상주,2021,20.67,35.75,0.0,0.04,0.01,0.38
경상북도,상주,2022,21.75,28.27,0.0,0.04,0.01,0.36
경상북도,성주,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,성주,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,성주,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,성주,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,성주,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,성주,2020,18.5,27.9,0.0,0.03,0.02,0.48
경상북도,성주,2021,20.17,32.5,0.0,0.03,0.01,0.47
경상북도,성주,2022,18.0,31.64,0.0,0.03,0.01,0.46
경상북도,안동,2015,28.43,40.5,0.0,0.03,0.01,0.48
경상북도,안동,2016,23.85,37.67,0.0,0.03,0.02,0.56
경상북도,안동,2017,22.43,38.83,0.0,0.03,0.02,0.56
경상북도,안동,2018,25.73,38.0,0.0,0.03,0.01,0.58
경상북도,안동,2019,20.09,34.09,0.0,0.03,0.01,0.34
경상북도,안동,2020,17.5,30.75,0.0,0.03,0.01,0.42
경상북도,안동,2021,15.08,35.25,0.0,0.03,0.01,0.46
경상북도,안동,2022,14.36,28.0,0.0,0.03,0.01,0.36
경상북도,영덕,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,영덕,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,영덕,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,영덕,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,영덕,2019,18.0,28.0,0.0,0.03,0.01,0.4
경상북도,영덕,2020,13.75,23.92,0.0,0.04,0.0,0.3
경상북도,영덕,2021,13.5,26.67,0.0,0.04,0.0,0.28
경상북도,영덕,2022,13.36,22.73,0.0,0.04,0.0,0.27
경상북도,영양,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,영양,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,영양,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,영양,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,영양,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,영양,2020,12.5,23.1,0.0,0.04,0.01,0.29
경상북도,영양,2021,12.58,29.0,0.0,0.03,0.0,0.28
경상북도,영양,2022,13.18,25.0,0.0,0.04,0.0,0.24
경상북도,영주,2015,28.43,48.82,0.01,0.03,0.02,0.69
경상북도,영주,2016,23.85,47.25,0.01,0.03,0.02,0.66
경상북도,영주,2017,27.09,44.5,0.01,0.03,0.01,0.71
경상북도,영주,2018,27.5,49.0,0.01,0.03,0.01,0.56
경상북도,영주,2019,25.25,57.92,0.0,0.03,0.02,0.48
경상북도,영주,2020,21.2,34.6,0.0,0.03,0.01,0.52
경상북도,영주,2021,21.33,37.67,0.0,0.03,0.01,0.5
경상북도,영주,2022,21.18,35.36,0.0,0.03,0.01,0.47
경상북도,영천,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,영천,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,영천,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,영천,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,영천,2019,21.67,39.17,0.0,0.03,0.02,0.47
경상북도,영천,2020,17.75,33.58,0.0,0.03,0.01,0.46
경상북도,영천,2021,16.83,32.0,0.0,0.03,0.01,0.45
경상북도,영천,2022,16.82,28.0,0.0,0.03,0.01,0.36
경상북도,예천,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,예천,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,예천,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,예천,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,예천,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,예천,2020,15.1,29.2,0.0,0.04,0.01,0.28
경상북도,예천,2021,16.92,33.67,0.0,0.04,0.01,0.27
경상북도,예천,2022,16.73,30.36,0.0,0.04,0.01,0.24
경상북도,울릉도,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,울릉도,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,울릉도,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,울릉도,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,울릉도,2019,12.6,24.83,0.0,0.04,0.01,0.23
경상북도,울릉도,2020,12.5,25.42,0.0,0.04,0.01,0.27
경상북도,울릉도,2021,10.67,28.42,0.0,0.04,0.01,0.27
경상북도,울릉도,2022,13.27,29.91,0.0,0.05,0.01,0.26
경상북도,울진,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,울진,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,울진,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,울진,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,울진,2019,14.82,28.27,0.0,0.04,0.01,0.37
경상북도,울진,2020,11.42,24.92,0.0,0.04,0.01,0.39
경상북도,울진,2021,13.33,29.83,0.0,0.04,0.01,0.34
경상북도,울진,2022,14.64,27.0,0.0,0.04,0.01,0.29
경상북도,의성,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,의성,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,의성,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,의성,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,의성,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,의성,2020,14.25,24.5,0.0,0.03,0.01,0.47
경상북도,의성,2021,15.67,27.33,0.0,0.03,0.01,0.43
경상북도,의성,2022,14.91,24.91,0.0,0.03,0.01,0.37
경상북도,청도,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,청도,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,청도,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,청도,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,청도,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,청도,2020,17.27,28.54,0.0,0.03,0.01,0.34
경상북도,청도,2021,17.17,31.58,0.0,0.03,0.01,0.36
경상북도,청도,2022,18.0,26.09,0.0,0.03,0.01,0.31
경상북도,청송,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,청송,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,청송,2017,23.89,47.66,0.0,0.03,0.02,0.54
경상북도,청송,2018,24.01,42.69,0.0,0.03,0.01,0.48
경상북도,청송,2019,19.58,36.53,0.0,0.03,0.01,0.39
경상북도,청송,2020,13.2,25.7,0.0,0.04,0.01,0.31
경상북도,청송,2021,13.08,27.83,0.0,0.03,0.01,0.31
경상북도,청송,2022,12.73,26.54,0.0,0.04,0.0,0.3
경상북도,칠곡,2015,28.43,45.47,0.01,0.03,0.02,0.55
경상북도,칠곡,2016,23.85,39.87,0.0,0.03,0.02,0.54
경상북도,칠곡,2017,23.89,94.0,0.0,0.02,0.02,0.6
경상북도,칠곡,2018,21.5,37.0,0.0,0.03,0.02,0.39
경상북도,칠곡,2019,21.92,36.83,0.0,0.03,0.02,0.38
경상북도,칠곡,2020,20.33,33.5,0.0,0.03,0.01,0.34
경상북도,칠곡,2021,20.67,40.08,0.0,0.03,0.02,0.33
경상북도,칠곡,2022,21.38,29.82,0.0,0.03,0.02,0.33
경상북도,포항,2015,28.43,42.5,0.01,0.03,0.02,0.65
경상북도,포항,2016,20.43,38.92,0.0,0.03,0.02,0.53
경상북도,포항,2017,21.42,38.0,0.0,0.03,0.01,0.52
경상북도,포항,2018,23.92,41.58,0.0,0.03,0.01,0.46
경상북도,포항,2019,19.67,39.17,0.0,0.04,0.02,0.44
경상북도,포항,2020,16.5,35.5,0.0,0.03,0.01,0.46
경상북도,포항,2021,16.75,37.92,0.0,0.03,0.01,0.47
경상북도,포항,2022,16.64,33.64,0.0,0.03,0.01,0.39
광주광역시,광주광역시,2015,26.0,41.58,0.0,0.03,0.02,0.48
광주광역시,광주광역시,2016,23.42,40.08,0.0,0.03,0.02,0.48
광주광역시,광주광역시,2017,24.17,40.42,0.0,0.03,0.02,0.45
광주광역시,광주광역시,2018,24.0,40.92,0.0,0.03,0.02,0.51
광주광역시,광주광역시,2019,23.5,42.0,0.0,0.03,0.02,0.46
광주광역시,광주광역시,2020,18.0,29.75,0.0,0.03,0.01,0.41
광주광역시,광주광역시,2021,18.08,33.42,0.0,0.03,0.01,0.49
광주광역시,광주광역시,2022,16.45,27.36,0.0,0.04,0.01,0.38
대구광역시,대구광역시,2015,25.42,45.58,0.0,0.03,0.02,0.42
대구광역시,대구광역시,2016,24.5,43.08,0.0,0.03,0.02,0.41
대구광역시,대구광역시,2017,22.75,41.92,0.0,0.03,0.02,0.44
대구광역시,대구광역시,2018,22.25,39.92,0.0,0.03,0.02,0.42
대구광역시,대구광역시,2019,22.5,39.0,0.0,0.03,0.02,0.46
대구광역시,대구광역시,2020,20.0,34.0,0.0,0.03,0.02,0.44
대구광역시,대구광역시,2021,17.67,35.0,0.0,0.03,0.02,0.38
대구광역시,대구광역시,2022,16.18,29.82,0.0,0.03,0.01,0.34
대전광역시,대전광역시,2015,28.33,45.25,0.0,0.02,0.02,0.48
대전광역시,대전광역시,2016,22.5,43.83,0.0,0.03,0.02,0.48
대전광역시,대전광역시,2017,21.08,45.33,0.0,0.03,0.02,0.44
대전광역시,대전광역시,2018,21.67,43.67,0.0,0.03,0.02,0.43
대전광역시,대전광역시,2019,22.25,41.17,0.0,0.02,0.02,0.42
대전광역시,대전광역시,2020,17.42,32.58,0.0,0.03,0.02,0.4
대전광역시,대전광역시,2021,16.33,35.5,0.0,0.03,0.02,0.47
대전광역시,대전광역시,2022,16.73,30.64,0.0,0.03,0.02,0.43
부산광역시,부산광역시,2015,25.58,45.08,0.01,0.03,0.02,0.38
부산광역시,부산광역시,2016,26.83,43.83,0.01,0.03,0.02,0.4
부산광역시,부산광역시,2017,25.58,43.75,0.0,0.03,0.02,0.36
부산광역시,부산광역시,2018,23.17,41.58,0.0,0.03,0.02,0.35
부산광역시,부산광역시,2019,21.33,36.92,0.0,0.03,0.02,0.38
부산광역시,부산광역시,2020,16.92,30.08,0.0,0.03,0.02,0.38
부산광역시,부산광역시,2021,15.25,31.17,0.0,0.03,0.02,0.33
부산광역시,부산광역시,2022,15.09,26.73,0.0,0.03,0.02,0.33
서울특별시,서울특별시,2015,23.17,45.5,0.01,0.02,0.03,0.52
서울특별시,서울특별시,2016,26.08,47.83,0.0,0.02,0.03,0.52
서울특별시,서울특별시,2017,24.5,43.83,0.0,0.03,0.03,0.52
서울특별시,서울특별시,2018,23.0,39.75,0.0,0.02,0.03,0.51
서울특별시,서울특별시,2019,24.83,41.58,0.0,0.02,0.03,0.54
서울특별시,서울특별시,2020,20.75,35.25,0.0,0.02,0.02,0.48
서울특별시,서울특별시,2021,19.75,38.42,0.0,0.03,0.02,0.47
서울특별시,서울특별시,2022,18.27,32.27,0.0,0.03,0.02,0.42
세종특별자치시,세종특별자치시,2015,,,,,,
세종특별자치시,세종특별자치시,2016,23.38,46.0,0.0,0.03,0.02,0.62
세종특별자치시,세종특별자치시,2017,22.75,46.83,0.0,0.03,0.02,0.53
세종특별자치시,세종특별자치시,2018,21.5,42.0,0.0,0.03,0.02,0.55
세종특별자치시,세종특별자치시,2019,25.83,43.75,0.0,0.03,0.02,0.52
세종특별자치시,세종특별자치시,2020,19.42,35.67,0.0,0.03,0.02,0.48
세종특별자치시,세종특별자치시,2021,18.08,38.83,0.0,0.03,0.02,0.48
세종특별자치시,세종특별자치시,2022,17.45,33.18,0.0,0.03,0.02,0.44
울산광역시,울산광역시,2015,24.67,45.17,0.01,0.03,0.02,0.52
울산광역시,울산광역시,2016,23.17,43.17,0.01,0.03,0.02,0.49
울산광역시,울산광역시,2017,24.75,42.67,0.01,0.03,0.02,0.57
울산광역시,울산광역시,2018,23.17,40.08,0.01,0.03,0.02,0.52
울산광역시,울산광역시,2019,20.33,36.75,0.0,0.03,0.02,0.49
울산광역시,울산광역시,2020,17.0,30.25,0.0,0.03,0.02,0.48
울산광역시,울산광역시,2021,15.25,30.0,0.0,0.03,0.02,0.42
울산광역시,울산광역시,2022,15.64,28.54,0.0,0.04,0.02,0.41
인천광역시,인천광역시,2015,29.17,51.67,0.01,0.02,0.03,0.61
인천광역시,인천광역시,2016,26.42,49.58,0.01,0.03,0.02,0.57
인천광역시,인천광역시,2017,25.0,45.42,0.0,0.03,0.02,0.57
인천광역시,인천광역시,2018,22.25,39.5,0.0,0.02,0.02,0.52
인천광역시,인천광역시,2019,23.25,42.67,0.0,0.03,0.02,0.54
인천광역시,인천광역시,2020,18.08,33.25,0.0,0.03,0.02,0.49
인천광역시,인천광역시,2021,20.5,38.92,0.0,0.03,0.02,0.49
인천광역시,인천광역시,2022,18.91,33.0,0.0,0.03,0.02,0.46
전라남도,강진,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,강진,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,강진,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,강진,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,강진,2019,16.29,25.71,0.0,0.04,0.01,0.3
전라남도,강진,2020,16.33,25.83,0.0,0.04,0.01,0.31
전라남도,강진,2021,15.08,29.0,0.0,0.04,0.01,0.3
전라남도,강진,2022,13.5,23.5,0.0,0.04,0.01,0.3
