City,year,District,AVG
울릉군,2020,경상북도,86.32
창원시의창구,2020,경상남도,82.81
창원시성산구,2020,경상남도,83.57
창원시마산합포구,2020,경상남도,82.89
창원시마산회원구,2020,경상남도,83.01
창원시진해구,2020,경상남도,83.42
진주시,2020,경상남도,83.5
통영시,2020,경상남도,81.81
사천시,2020,경상남도,82.86
김해시,2020,경상남도,83.02
밀양시,2020,경상남도,81.92
거제시,2020,경상남도,83.22
양산시,2020,경상남도,83.2
의령군,2020,경상남도,82.43
함안군,2020,경상남도,82.62
창녕군,2020,경상남도,81.71
고성군,2020,경상남도,82.15
남해군,2020,경상남도,82.56
하동군,2020,경상남도,82.64
산청군,2020,경상남도,83.08
함양군,2020,경상남도,83.24
거창군,2020,경상남도,83.22
합천군,2020,경상남도,81.97
제주시,2020,제주특별자치도,84.36
서귀포시,2020,제주특별자치도,84.43
부산광역시,2015,부산광역시,81.48
부산광역시,2016,부산광역시,81.85
부산광역시,2017,부산광역시,82.21
부산광역시,2018,부산광역시,82.54
부산광역시,2019,부산광역시,82.87
부산광역시,2020,부산광역시,83.17
대구광역시,2015,대구광역시,82.08
대구광역시,2016,대구광역시,82.42
대구광역시,2017,대구광역시,82.8
대구광역시,2018,대구광역시,83.06
대구광역시,2019,대구광역시,83.38
대구광역시,2020,대구광역시,83.64
인천광역시,2015,인천광역시,82.22
인천광역시,2016,인천광역시,82.56
인천광역시,2017,인천광역시,82.95
인천광역시,2018,인천광역시,83.19
인천광역시,2019,인천광역시,83.6
인천광역시,2020,인천광역시,83.84
광주광역시,2015,광주광역시,82.2
광주광역시,2016,광주광역시,82.53
광주광역시,2017,광주광역시,82.83
광주광역시,2018,광주광역시,83.16
광주광역시,2019,광주광역시,83.53
광주광역시,2020,광주광역시,83.8
대전광역시,2015,대전광역시,82.65
대전광역시,2016,대전광역시,82.98
대전광역시,2017,대전광역시,83.33
대전광역시,2018,대전광역시,83.6
대전광역시,2019,대전광역시,83.84
대전광역시,2020,대전광역시,84.09
울산광역시,2015,울산광역시,81.34
울산광역시,2016,울산광역시,81.75
울산광역시,2017,울산광역시,82.17
울산광역시,2018,울산광역시,82.35
울산광역시,2019,울산광역시,82.7
울산광역시,2020,울산광역시,83.08
서울특별시,2015,서울특별시,83.9
서울특별시,2016,서울특별시,84.21
서울특별시,2017,서울특별시,84.54
서울특별시,2018,서울특별시,84.82
서울특별시,2019,서울특별시,85.14
서울특별시,2020,서울특별시,85.41
