"경기도",고양,0.015,0.020,0.023,0.029,0.038,0.042,0.037,0.035,0.028,0.024,0.016,0.012,0.017,0.021,0.026,0.030,0.040,0.038,0.027,0.031,0.031,0.021,0.017,0.012,0.026,0.022,0.028,0.035,0.039,0.040,0.031,0.028,0.030,0.023,0.016,0.013,0.016,0.021,0.026,0.030,0.035,0.037,0.023,0.031,0.028,0.020,0.014,0.014,0.015,0.022,0.032,0.035,0.048,0.044,0.037,0.034,0.027,0.025,0.016,0.015,0.019,0.023,0.031,0.040,0.040,0.047,0.034,0.029,0.031,0.027,0.018,0.016,0.016,0.024,0.031,0.042,0.041,0.045,0.040,0.033,0.029*,0.022,0.018,0.014,0.018,0.027,0.030,0.041,0.047,0.036,0.038,0.033,0.031,0.023,0.019
"경기도",광주,0.010,0.014,0.019,0.025,0.031,0.037,0.029,0.028,0.020,0.014,0.012,0.009,0.011,0.015,0.021,0.033,0.036,0.036,0.024,0.029,0.023,0.014,0.010,0.009,0.041,0.016,0.042,0.033,0.036,0.039,0.025,0.022**,0.017,0.013,0.008,0.006,0.007,0.011,0.020,0.026,0.032,0.033,0.025,0.029,0.021,0.013,0.007,0.008,0.008,0.012,0.022,0.027,0.044,0.041,0.034,0.032,0.021,0.016,0.009,0.006,0.010,0.016,0.024,0.036,0.036,0.048,0.031,0.021,0.027,0.018,0.014,0.012,0.014,0.021,0.027,0.036,0.034,0.038,0.032,0.030,0.027,0.019,0.016,0.013,0.013,0.027,0.028,0.044,0.050,0.039,0.035,0.029,0.026,0.020,0.015
"경기도",군포,0.011,0.018,0.020,0.023,0.034,0.038,0.029,0.032,0.027,0.019,0.013,0.010,0.016,0.023,0.028,0.035,0.044,0.041,0.028,0.035,0.029,0.018,0.014,0.011,0.039,0.020,0.039,0.036,0.040,0.044,0.031,0.026,0.023,0.017,0.013,0.010,0.011,0.018,0.025,0.031,0.039,0.037,0.025,0.029,0.025,0.017,0.010,0.011,0.013,0.018,0.030,0.032,0.049,0.046,0.041,0.034*,0.024,0.022,0.014,0.012,0.015,0.021,0.030,0.043,0.041,0.051,0.036,0.023,0.030,0.023,0.018,0.016,0.016,0.023,0.027,0.040,0.036,0.041,0.038,0.033,0.029,0.022,0.017,0.013,0.017,0.026,0.027,0.039,0.044,0.035,0.038,0.031,0.029,0.021,0.017
"경기도",시흥,0.013,0.019,0.022,0.027,0.036,0.039,0.031,0.035,0.029,0.024,0.013,0.012,0.016,0.022,0.028,0.032,0.044,0.042,0.028,0.033,0.030,0.018,0.015,0.012,0.038,0.021,0.039,0.035,0.040,0.039,0.031,0.026,0.029,0.021,0.017,0.013,0.014,0.021,0.028,0.032,0.037,0.037,0.022,0.031,0.027,0.019,0.012,0.013,0.014,0.019,0.029,0.030,0.048,0.041,0.035,0.037,0.025,0.022,0.015,0.012,0.015,0.021,0.030,0.042,0.042,0.049,0.034,0.023,0.031,0.023,0.017,0.015,0.016*,0.025,0.029,0.039,0.041,0.044,0.040,0.034,0.030,0.022,0.018,0.015,0.017,0.026,0.025,0.039,0.048,0.038,0.034,0.029,0.029,0.020,0.016
"경기도",부천,0.013,0.018,0.024,0.029,0.036,0.040,0.031,0.029,0.026,0.021,0.012,0.010,0.015,0.019,0.025,0.030,0.039,0.036,0.025,0.030,0.030,0.018,0.015,0.011,0.034,0.019,0.036,0.031,0.034,0.034,0.027,0.023,0.027,0.020,0.014,0.011,0.013,0.017,0.022,0.024,0.034*,0.036,0.022,0.030,0.027,0.018,0.013,0.012,0.013,0.019,0.029,0.029,0.043,0.038,0.031,0.034,0.023,0.020,0.013,0.011,0.014,0.019,0.027,0.036,0.036,0.043,0.033,0.028,0.027,0.023,0.015,0.014,0.014,0.021,0.025,0.037,0.038,0.040,0.044,0.036,0.030,0.022,0.017,0.013,0.016,0.024,0.026,0.039,0.046,0.035,0.038,0.029,0.030,0.023,0.016
"경기도",남양주,0.013,0.019,0.023,0.033,0.037,0.043,0.029,0.030,0.029,0.021,0.017,0.011,0.014,0.019,0.024,0.034,0.040,0.037,0.024,0.027,0.028,0.021,0.016,0.011,0.029,0.019,0.030,0.035,0.038,0.044,0.026,0.023,0.027,0.021,0.014,0.012,0.015,0.021,0.029,0.036,0.038,0.040,0.029,0.033,0.029,0.020*,0.014,0.014,0.014,0.019,0.030,0.033,0.046,0.042,0.033,0.028,0.024,0.022,0.014,0.012,0.016,0.020,0.029,0.037,0.036,0.044,0.029,0.021,0.027,0.021,0.016,0.014,0.017,0.023,0.028,0.039,0.037,0.041,0.033,0.030,0.030,0.021,0.018,0.014,0.017,0.028,0.030,0.043,0.048,0.036,0.032,0.030,0.030,0.022,0.018
"경기도",용인,0.010,0.016,0.020,0.026,0.033,0.037,0.027,0.032,0.025,0.017,0.012,0.007,0.010,0.015,0.020,0.028,0.034,0.034,0.026,0.030,0.024,0.015,0.012,0.008,0.036,0.015,0.037,0.028,0.031,0.033,0.025,0.020,0.021,0.015,0.012,0.009,0.011,0.014,0.023,0.029,0.032,0.036,0.022,0.026,0.022,0.014,0.008,0.010,0.010,0.015,0.026,0.029,0.048,0.042,0.032,0.030,0.022,0.019,0.012,0.009,0.013,0.018,0.026,0.038,0.040,0.048,0.031,0.022,0.028,0.020,0.016,0.013,0.017,0.024,0.029,0.042,0.039,0.043,0.034,0.032,0.029,0.020,0.016,0.013,0.013,0.025,0.027,0.043,0.050,0.041,0.038,0.031,0.030,0.021,0.017
"경기도",김포,0.014,0.019,0.025,0.032,0.040,0.043,0.033,0.033,0.031,0.025,0.016,0.013,0.018,0.021,0.028,0.034,0.044,0.044,0.031,0.037,0.032,0.021,0.016,0.014,0.027,0.024,0.024,0.041,0.047,0.047,0.040,0.036,0.033,0.026,0.017,0.013,0.019,0.024,0.029,0.037,0.039,0.038,0.022,0.033,0.029,0.023,0.017,0.017,0.017,0.025,0.035,0.038,0.051,0.046,0.037,0.039,0.027,0.028,0.018,0.016,0.022,0.025,0.035,0.042,0.044,0.049,0.035,0.023,0.032,0.028,0.020,0.019,0.019,0.028,0.032,0.043,0.043,0.044,0.041,0.035,0.033,0.026*,0.022*,0.018,0.023,0.031,0.034,0.046,0.052,0.041,0.042,0.034,0.033,0.026,0.020
"경기도",오산,0.011,0.019,0.025,0.029,0.039,0.043,0.029,0.032,0.028,0.020,0.013,0.009,0.014,0.020,0.026,0.035,0.043,0.042,0.025,0.033,0.025,0.015,0.013,0.013,0.038,0.019,0.038,0.035,0.039,0.041,0.024,0.017,0.020,0.016,0.014,0.012,0.014,0.019,0.029,0.032,0.034,0.035,0.024,0.028,0.027,0.019,0.012,0.011,0.013,0.019,0.030,0.033,0.047,0.042,0.031,0.031,0.023,0.021,0.015,0.011,0.015,0.020,0.028,0.036,0.036,0.050,0.032,0.019,0.028,0.023,0.016,0.015,0.017,0.024,0.029,0.040,0.039,0.042,0.032,0.030,0.029,0.022,0.018,0.014,0.015,0.026,0.027,0.040,0.048,0.033,0.030**,0.035,0.035,0.023,0.017
"경기도",하남,0.009,0.015,0.020,0.030,0.033,0.040,0.025,0.024,0.021,0.014,0.012,0.007,0.009,0.013,0.018,0.027,0.032,0.035,0.024,0.028,0.025,0.016,0.012,0.007,0.043,0.014,0.047,0.029,0.030,0.036,0.025,0.022,0.022,0.016,0.010,0.008,0.010,0.015,0.023,0.028,0.029,0.033,0.025,0.027,0.026,0.016,0.011,0.010,0.009,0.015,0.026,0.028,0.040,0.038,0.032,0.029,0.024,0.020,0.013,0.011,0.013,0.017,0.024,0.028,0.028,0.038,0.028,0.021,0.030,0.022,0.016,0.014,0.016,0.022,0.026,0.038,0.036,0.040,0.035,0.034,0.032,0.021,0.016,0.013,0.014,0.026,0.027,0.044,0.051,0.037,0.034,0.029,0.029,0.021,0.016
