경기도,수원,0.042,0.037,0.042,0.034,0.031,0.026,0.021,0.025,0.029,0.038,0.038,0.044,0.039,0.035,0.036,0.034,0.03,0.025,0.022,0.025,0.03,0.034,0.038,0.041,0.041,0.038,0.042,0.031,0.028,0.023,0.020*,0.022,0.03,0.031,0.036,0.037,0.039,0.037,0.031,0.028,0.024,0.024,0.017,0.017,0.021,0.033,0.046,0.04,0.045,0.039,0.034,0.029,0.026,0.02,0.015,0.018,0.021,0.026,0.035,0.038,0.037,0.033,0.027,0.019,0.019,0.018,0.015,0.012,0.017,0.029,0.034,0.036,0.033,0.031,0.032,0.023,0.019,0.018,0.015,0.015,0.014,0.024,0.033,0.034,0.037,0.03,0.028,0.019,0.015,0.012,0.012,0.012,0.017,0.024,0.032
경기도,안양,0.041,0.038,0.042,0.035,0.031,0.027,0.019**,0.023,0.03,0.038,0.037,0.044,0.038,0.037,0.039,0.036,0.03,0.026,0.022,0.024,0.026,0.026,0.028,0.03,0.03,0.03,0.036,0.032,0.027,0.022,0.022,0.023,0.031,0.03,0.036,0.039,0.042,0.041,0.039,0.032,0.025,0.024,0.019,0.017,0.022,0.03,0.041,0.041,0.045,0.04,0.033,0.03,0.027,0.02,0.015,0.017,0.022,0.027,0.036,0.038,0.038,0.033,0.03,0.022,0.02,0.019,0.015,0.012,0.015,0.027,0.035,0.034,0.033,0.031,0.033,0.023,0.02,0.019,0.015,0.014,0.014,0.022,0.03,0.03,0.032,0.026,0.026,0.02,0.015,0.012,0.012,0.011,0.015,0.021,0.029
경기도,성남,0.043,0.039,0.046,0.036,0.036,0.03,0.024,0.027,0.03,0.042,0.038,0.046,0.041,0.036,0.042,0.039,0.034,0.032,0.025,0.027,0.029,0.033,0.038,0.041,0.041,0.039,0.043,0.033,0.031,0.027,0.022,0.021,0.027,0.029,0.037,0.038,0.04,0.039,0.034,0.03,0.026,0.026,0.02,0.019,0.022,0.031,0.043,0.039,0.044,0.04,0.036,0.029,0.029,0.022,0.018,0.02,0.02,0.025,0.035,0.036,0.035,0.032,0.029,0.022,0.021,0.021,0.016,0.013,0.016,0.028,0.033,0.033,0.029,0.03,0.031,0.022,0.019,0.017,0.014,0.014,0.013,0.023,0.032,0.031,0.034,0.027,0.026,0.019,0.016,0.013,0.013,0.012,0.015,0.021,0.029
경기도,의정부,0.036,0.033,0.034,0.028,0.025,0.018,0.017,0.018,0.023,0.03,0.029,0.035,0.032,0.03,0.032,0.029,0.018,0.019,0.017,0.012,0.021,0.019,0.025,0.03,0.032,0.031,0.032,0.028,0.018,0.015,0.016,0.013,0.023,0.024,0.031,0.029,0.026,0.025,0.023,0.013,0.012,0.01,0.008,0.008,0.01,0.021,0.032,0.034,0.038,0.032,0.031,0.023,0.022,0.016,0.015,0.015,0.018,0.022,0.032,0.035,0.033,0.029,0.024,0.02,0.016,0.014,0.013,0.013,0.014,0.024,0.027,0.029,0.028,0.027,0.026,0.021,0.018,0.015,0.013,0.013,0.013,0.019,0.029,0.029,0.031,0.026,0.024,0.019,0.015,0.013,0.012,0.013,0.014,0.017,0.024
경기도,광명,0.039,0.035,0.04,0.035,0.032,0.029,0.022,0.024,0.029,0.035,0.033,0.038,0.029,0.028,0.034,0.033,0.03,0.026,0.021,0.025,0.029,0.03,0.033,0.034,0.033,0.033,0.037,0.03,0.029,0.028,0.025,0.026,0.036,0.037,0.036,0.037,0.038,0.037,0.036,0.034,0.028,0.029,0.02,0.02,0.023,0.032,0.045,0.039,0.043,0.038,0.039,0.033,0.031,0.025,0.022,0.022,0.028,0.032,0.039,0.036,0.036,0.032,0.027,0.02,0.021,0.019,0.014,0.011,0.015,0.024,0.029,0.028,0.029,0.026,0.03,0.02,0.017,0.018,0.015,0.014,0.013,0.022,0.031,0.031,0.031,0.025,0.027,0.019,0.014,0.012,0.012,0.012,0.017,0.023,0.03
경기도,안산,0.039,0.033,0.038,0.031,0.026,0.023,0.018,0.021,0.027,0.034,0.035,0.043,0.035,0.032,0.034,0.033,0.028,0.022,0.019,0.022,0.027,0.032,0.034,0.036,0.035,0.033,0.035,0.028,0.024,0.02,0.017,0.019,0.028,0.028,0.03,0.031,0.034,0.031,0.027,0.025,0.021,0.02,0.015,0.015,0.02,0.029,0.041,0.034,0.036,0.032,0.029,0.026,0.023,0.019,0.014,0.015,0.021,0.029,0.037,0.037,0.037,0.032,0.026,0.019,0.018,0.017,0.015,0.010*,0.016*,0.026,0.03,0.03,0.029,0.027,0.029,0.022,0.018,0.017,0.014,0.014,0.014,0.021,0.03,0.031,0.033,0.027,0.027,0.02,0.014,0.01,0.011,0.011,0.016,0.023,0.029
경기도,평택,0.028,0.029,0.033,0.028,0.025,0.019,0.013,0.015,0.019,0.022,0.025,0.029,0.025,0.021,0.023,0.027,0.022,0.018,0.015,0.017,0.019,0.024,0.028,0.028,0.028,0.027,0.028,0.025,0.022,0.018,0.017,0.018,0.023,0.025,0.027,0.031,0.035,0.029,0.025,0.023*,0.019*,0.017,0.014,0.012,0.015,0.024,0.033,0.029,0.03,0.027,0.024,0.021,0.017,0.013,0.012,0.014,0.016,0.021,0.028,0.028,0.029,0.025,0.02,0.014,0.013,0.013,0.011,0.01,0.013,0.022,0.026,0.028,0.026,0.023,0.023,0.017,0.014,0.013,0.011,0.012,0.011,0.018,0.024,0.026,0.028,0.022,0.022,0.017,0.013,0.01,0.009,0.009,0.013,0.018,0.025
경기도,과천,0.038,0.033,0.037,0.032,0.031,0.027,0.02,0.022,0.029,0.036,0.033,0.04,0.033,0.031,0.036,0.035,0.029,0.026,0.02,0.024,0.029,0.029,0.034,0.036,0.035,0.033,0.037,0.029,0.026,0.024,0.019,0.018,0.026,0.026,0.031,0.03,0.032,0.032,0.03,0.029,0.025,0.025,0.018,0.017,0.019,0.028,0.039,0.035,0.039,0.036,0.033,0.028,0.027,0.021,0.017,0.018,0.021,0.024,0.033,0.034,0.035,0.03,0.025,0.019,0.02,0.019,0.016,0.013,0.018,0.027,0.029,0.032,0.03,0.028,0.032,0.022,0.019,0.018,0.015,0.014,0.014,0.02,0.029,0.029,0.033,0.025,0.024**,0.018*,0.015,0.013,0.013,0.012,0.015,0.021,0.028
경기도,구리,0.031,0.032,0.037,0.03,0.027,0.021,0.016,0.016,0.022,0.034*,0.026,0.038,0.037,0.032,0.035,0.031,0.026,0.023,0.02,0.019,0.022,0.023,0.03,0.03,0.032,0.03,0.035,0.028,0.026,0.021,0.02,0.017,0.023,0.023,0.032,0.034,0.035,0.033,0.034,0.029,0.023,0.022,0.016,0.013,0.015,0.022,0.032,0.03,0.036,0.029,0.028,0.024,0.025,0.018*,0.016,0.015,0.016,0.02,0.028,0.029,0.028,0.026,0.021,0.019,0.016,0.014,0.012,0.012,0.012,0.018,0.023,0.024,0.022,0.021,0.022,0.016,0.014,0.013,0.011,0.01,0.009,0.015,0.021,0.021,0.022,0.017,0.018,0.015,0.012,0.01,0.009,0.01,0.011,0.015,0.023
경기도,의왕,0.043,0.039,0.043,0.035,0.034,0.031,0.023,0.028,0.031,0.042,0.035**,0.044,0.042,0.038,0.043,0.038,0.034,0.031,0.024,0.027,0.029,0.033,0.04,0.04,0.037,0.038,0.045,0.036,0.033,0.028,0.022,0.02,0.032,0.031,0.038,0.04,0.043,0.042,0.03,0.03,0.024,0.024,0.017,0.016,0.02,0.03,0.043,0.038,0.042,0.039,0.034,0.029,0.028,0.021,0.016,0.017,0.021,0.026,0.035,0.037,0.038,0.033,0.029,0.018,0.019,0.019,0.013,0.011,0.018,0.029,0.032,0.033,0.032,0.03,0.032,0.019**,0.017,0.018,0.014,0.014,0.014,0.022,0.03,0.033,0.037,0.03,0.027,0.021,0.015,0.013,0.012,0.011,0.018,0.024,0.033
경기도,고양,0.027,0.026,0.031,0.025,0.022,0.02,0.016,0.016,0.018,0.022,0.022,0.029,0.025,0.026,0.031,0.027,0.02,0.017,0.014,0.013,0.015,0.018,0.024,0.026,0.026,0.025,0.028,0.028,0.022,0.018,0.018,0.015,0.019,0.019,0.027,0.029,0.027,0.026,0.027,0.022,0.018,0.015,0.012,0.011,0.014,0.022,0.031,0.028,0.032,0.027,0.025,0.02,0.018,0.013,0.011,0.012,0.015,0.018,0.025,0.025,0.024,0.022,0.019,0.016,0.014,0.013,0.012,0.012,0.014,0.02,0.024,0.027,0.026,0.025,0.025,0.019,0.016,0.016,0.014,0.012,0.012*,0.019,0.027,0.027,0.027,0.022,0.021,0.018,0.014,0.011,0.01,0.011,0.012,0.017,0.024
경기도,광주,0.039,0.04,0.041,0.034,0.037,0.031,0.026,0.028,0.028,0.038,0.033,0.038,0.041,0.037,0.038,0.032,0.031,0.028,0.022,0.022,0.025,0.028,0.043,0.038,0.041,0.039,0.042,0.033,0.031,0.028,0.023,0.023**,0.025,0.026,0.038,0.04,0.041,0.04,0.03,0.027,0.023,0.024,0.018,0.015,0.016,0.026,0.037,0.037,0.042,0.038,0.035,0.027,0.028,0.021,0.017,0.016,0.016,0.02,0.032,0.036,0.033,0.029,0.026,0.019,0.016,0.016,0.012,0.011,0.012,0.022,0.03,0.027,0.023,0.022,0.024,0.017,0.013,0.012,0.011,0.01,0.01,0.016,0.025,0.026,0.032,0.024,0.023,0.018,0.014,0.011,0.011,0.01,0.011,0.017,0.025
